,id,timestamp,increment,hour,date,week,week_start,month,month_name,month_start,quarter,year,period
99438,99439,2023-08-09 22:30:00,30,22,2023-08-09,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99439,99440,2023-08-09 22:45:00,45,22,2023-08-09,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99440,99441,2023-08-09 23:00:00,0,23,2023-08-09,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99441,99442,2023-08-09 23:15:00,15,23,2023-08-09,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99442,99443,2023-08-09 23:30:00,30,23,2023-08-09,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99443,99444,2023-08-09 23:45:00,45,23,2023-08-09,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99444,99445,2023-08-10 00:00:00,0,0,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99445,99446,2023-08-10 00:15:00,15,0,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99446,99447,2023-08-10 00:30:00,30,0,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99447,99448,2023-08-10 00:45:00,45,0,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99448,99449,2023-08-10 01:00:00,0,1,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99449,99450,2023-08-10 01:15:00,15,1,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99450,99451,2023-08-10 01:30:00,30,1,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99451,99452,2023-08-10 01:45:00,45,1,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99452,99453,2023-08-10 02:00:00,0,2,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99453,99454,2023-08-10 02:15:00,15,2,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99454,99455,2023-08-10 02:30:00,30,2,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99455,99456,2023-08-10 02:45:00,45,2,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99456,99457,2023-08-10 03:00:00,0,3,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99457,99458,2023-08-10 03:15:00,15,3,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99458,99459,2023-08-10 03:30:00,30,3,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99459,99460,2023-08-10 03:45:00,45,3,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99460,99461,2023-08-10 04:00:00,0,4,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99461,99462,2023-08-10 04:15:00,15,4,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99462,99463,2023-08-10 04:30:00,30,4,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99463,99464,2023-08-10 04:45:00,45,4,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99464,99465,2023-08-10 05:00:00,0,5,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99465,99466,2023-08-10 05:15:00,15,5,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99466,99467,2023-08-10 05:30:00,30,5,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99467,99468,2023-08-10 05:45:00,45,5,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99468,99469,2023-08-10 06:00:00,0,6,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99469,99470,2023-08-10 06:15:00,15,6,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99470,99471,2023-08-10 06:30:00,30,6,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99471,99472,2023-08-10 06:45:00,45,6,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99472,99473,2023-08-10 07:00:00,0,7,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99473,99474,2023-08-10 07:15:00,15,7,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99474,99475,2023-08-10 07:30:00,30,7,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99475,99476,2023-08-10 07:45:00,45,7,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99476,99477,2023-08-10 08:00:00,0,8,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99477,99478,2023-08-10 08:15:00,15,8,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99478,99479,2023-08-10 08:30:00,30,8,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99479,99480,2023-08-10 08:45:00,45,8,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99480,99481,2023-08-10 09:00:00,0,9,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99481,99482,2023-08-10 09:15:00,15,9,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99482,99483,2023-08-10 09:30:00,30,9,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99483,99484,2023-08-10 09:45:00,45,9,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99484,99485,2023-08-10 10:00:00,0,10,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99485,99486,2023-08-10 10:15:00,15,10,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99486,99487,2023-08-10 10:30:00,30,10,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99487,99488,2023-08-10 10:45:00,45,10,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99488,99489,2023-08-10 11:00:00,0,11,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99489,99490,2023-08-10 11:15:00,15,11,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99490,99491,2023-08-10 11:30:00,30,11,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99491,99492,2023-08-10 11:45:00,45,11,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99492,99493,2023-08-10 12:00:00,0,12,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99493,99494,2023-08-10 12:15:00,15,12,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99494,99495,2023-08-10 12:30:00,30,12,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99495,99496,2023-08-10 12:45:00,45,12,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99496,99497,2023-08-10 13:00:00,0,13,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99497,99498,2023-08-10 13:15:00,15,13,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99498,99499,2023-08-10 13:30:00,30,13,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99499,99500,2023-08-10 13:45:00,45,13,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99500,99501,2023-08-10 14:00:00,0,14,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99501,99502,2023-08-10 14:15:00,15,14,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99502,99503,2023-08-10 14:30:00,30,14,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99503,99504,2023-08-10 14:45:00,45,14,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99504,99505,2023-08-10 15:00:00,0,15,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99505,99506,2023-08-10 15:15:00,15,15,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99506,99507,2023-08-10 15:30:00,30,15,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99507,99508,2023-08-10 15:45:00,45,15,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99508,99509,2023-08-10 16:00:00,0,16,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99509,99510,2023-08-10 16:15:00,15,16,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99510,99511,2023-08-10 16:30:00,30,16,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99511,99512,2023-08-10 16:45:00,45,16,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99512,99513,2023-08-10 17:00:00,0,17,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99513,99514,2023-08-10 17:15:00,15,17,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99514,99515,2023-08-10 17:30:00,30,17,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99515,99516,2023-08-10 17:45:00,45,17,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99516,99517,2023-08-10 18:00:00,0,18,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99517,99518,2023-08-10 18:15:00,15,18,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99518,99519,2023-08-10 18:30:00,30,18,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99519,99520,2023-08-10 18:45:00,45,18,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99520,99521,2023-08-10 19:00:00,0,19,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99521,99522,2023-08-10 19:15:00,15,19,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99522,99523,2023-08-10 19:30:00,30,19,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99523,99524,2023-08-10 19:45:00,45,19,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99524,99525,2023-08-10 20:00:00,0,20,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99525,99526,2023-08-10 20:15:00,15,20,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99526,99527,2023-08-10 20:30:00,30,20,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99527,99528,2023-08-10 20:45:00,45,20,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99528,99529,2023-08-10 21:00:00,0,21,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99529,99530,2023-08-10 21:15:00,15,21,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99530,99531,2023-08-10 21:30:00,30,21,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99531,99532,2023-08-10 21:45:00,45,21,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99532,99533,2023-08-10 22:00:00,0,22,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99533,99534,2023-08-10 22:15:00,15,22,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99534,99535,2023-08-10 22:30:00,30,22,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99535,99536,2023-08-10 22:45:00,45,22,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99536,99537,2023-08-10 23:00:00,0,23,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99537,99538,2023-08-10 23:15:00,15,23,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99538,99539,2023-08-10 23:30:00,30,23,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99539,99540,2023-08-10 23:45:00,45,23,2023-08-10,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99540,99541,2023-08-11 00:00:00,0,0,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99541,99542,2023-08-11 00:15:00,15,0,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99542,99543,2023-08-11 00:30:00,30,0,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99543,99544,2023-08-11 00:45:00,45,0,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99544,99545,2023-08-11 01:00:00,0,1,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99545,99546,2023-08-11 01:15:00,15,1,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99546,99547,2023-08-11 01:30:00,30,1,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99547,99548,2023-08-11 01:45:00,45,1,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99548,99549,2023-08-11 02:00:00,0,2,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99549,99550,2023-08-11 02:15:00,15,2,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99550,99551,2023-08-11 02:30:00,30,2,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99551,99552,2023-08-11 02:45:00,45,2,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99552,99553,2023-08-11 03:00:00,0,3,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99553,99554,2023-08-11 03:15:00,15,3,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99554,99555,2023-08-11 03:30:00,30,3,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99555,99556,2023-08-11 03:45:00,45,3,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99556,99557,2023-08-11 04:00:00,0,4,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99557,99558,2023-08-11 04:15:00,15,4,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99558,99559,2023-08-11 04:30:00,30,4,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99559,99560,2023-08-11 04:45:00,45,4,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99560,99561,2023-08-11 05:00:00,0,5,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99561,99562,2023-08-11 05:15:00,15,5,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99562,99563,2023-08-11 05:30:00,30,5,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99563,99564,2023-08-11 05:45:00,45,5,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99564,99565,2023-08-11 06:00:00,0,6,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99565,99566,2023-08-11 06:15:00,15,6,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99566,99567,2023-08-11 06:30:00,30,6,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99567,99568,2023-08-11 06:45:00,45,6,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,Off-peak: 12AM to 7AM
99568,99569,2023-08-11 07:00:00,0,7,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99569,99570,2023-08-11 07:15:00,15,7,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99570,99571,2023-08-11 07:30:00,30,7,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99571,99572,2023-08-11 07:45:00,45,7,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99572,99573,2023-08-11 08:00:00,0,8,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99573,99574,2023-08-11 08:15:00,15,8,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99574,99575,2023-08-11 08:30:00,30,8,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99575,99576,2023-08-11 08:45:00,45,8,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99576,99577,2023-08-11 09:00:00,0,9,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99577,99578,2023-08-11 09:15:00,15,9,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99578,99579,2023-08-11 09:30:00,30,9,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99579,99580,2023-08-11 09:45:00,45,9,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99580,99581,2023-08-11 10:00:00,0,10,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99581,99582,2023-08-11 10:15:00,15,10,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99582,99583,2023-08-11 10:30:00,30,10,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99583,99584,2023-08-11 10:45:00,45,10,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99584,99585,2023-08-11 11:00:00,0,11,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99585,99586,2023-08-11 11:15:00,15,11,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99586,99587,2023-08-11 11:30:00,30,11,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99587,99588,2023-08-11 11:45:00,45,11,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99588,99589,2023-08-11 12:00:00,0,12,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99589,99590,2023-08-11 12:15:00,15,12,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99590,99591,2023-08-11 12:30:00,30,12,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99591,99592,2023-08-11 12:45:00,45,12,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99592,99593,2023-08-11 13:00:00,0,13,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99593,99594,2023-08-11 13:15:00,15,13,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99594,99595,2023-08-11 13:30:00,30,13,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99595,99596,2023-08-11 13:45:00,45,13,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99596,99597,2023-08-11 14:00:00,0,14,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99597,99598,2023-08-11 14:15:00,15,14,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99598,99599,2023-08-11 14:30:00,30,14,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99599,99600,2023-08-11 14:45:00,45,14,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99600,99601,2023-08-11 15:00:00,0,15,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99601,99602,2023-08-11 15:15:00,15,15,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99602,99603,2023-08-11 15:30:00,30,15,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99603,99604,2023-08-11 15:45:00,45,15,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99604,99605,2023-08-11 16:00:00,0,16,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99605,99606,2023-08-11 16:15:00,15,16,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99606,99607,2023-08-11 16:30:00,30,16,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99607,99608,2023-08-11 16:45:00,45,16,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
99608,99609,2023-08-11 17:00:00,0,17,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99609,99610,2023-08-11 17:15:00,15,17,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99610,99611,2023-08-11 17:30:00,30,17,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99611,99612,2023-08-11 17:45:00,45,17,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99612,99613,2023-08-11 18:00:00,0,18,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99613,99614,2023-08-11 18:15:00,15,18,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99614,99615,2023-08-11 18:30:00,30,18,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99615,99616,2023-08-11 18:45:00,45,18,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99616,99617,2023-08-11 19:00:00,0,19,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
99617,99618,2023-08-11 19:15:00,15,19,2023-08-11,32,2023-08-07,8,August,2023-08-01,3,2023,On-peak: 5PM to 9PM
