,id,timestamp,increment,hour,date,week,week_in_year,month,month_name,quarter,year,period
101410,101411,2023-08-30 11:30:00,30,11,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101411,101412,2023-08-30 11:45:00,45,11,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101412,101413,2023-08-30 12:00:00,0,12,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101413,101414,2023-08-30 12:15:00,15,12,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101414,101415,2023-08-30 12:30:00,30,12,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101415,101416,2023-08-30 12:45:00,45,12,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101416,101417,2023-08-30 13:00:00,0,13,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101417,101418,2023-08-30 13:15:00,15,13,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101418,101419,2023-08-30 13:30:00,30,13,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101419,101420,2023-08-30 13:45:00,45,13,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101420,101421,2023-08-30 14:00:00,0,14,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101421,101422,2023-08-30 14:15:00,15,14,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101422,101423,2023-08-30 14:30:00,30,14,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101423,101424,2023-08-30 14:45:00,45,14,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101424,101425,2023-08-30 15:00:00,0,15,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101425,101426,2023-08-30 15:15:00,15,15,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101426,101427,2023-08-30 15:30:00,30,15,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101427,101428,2023-08-30 15:45:00,45,15,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101428,101429,2023-08-30 16:00:00,0,16,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101429,101430,2023-08-30 16:15:00,15,16,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101430,101431,2023-08-30 16:30:00,30,16,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101431,101432,2023-08-30 16:45:00,45,16,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101432,101433,2023-08-30 17:00:00,0,17,2023-08-30,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101433,101434,2023-08-30 17:15:00,15,17,2023-08-30,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101434,101435,2023-08-30 17:30:00,30,17,2023-08-30,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101435,101436,2023-08-30 17:45:00,45,17,2023-08-30,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101436,101437,2023-08-30 18:00:00,0,18,2023-08-30,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101437,101438,2023-08-30 18:15:00,15,18,2023-08-30,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101438,101439,2023-08-30 18:30:00,30,18,2023-08-30,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101439,101440,2023-08-30 18:45:00,45,18,2023-08-30,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101440,101441,2023-08-30 19:00:00,0,19,2023-08-30,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101441,101442,2023-08-30 19:15:00,15,19,2023-08-30,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101442,101443,2023-08-30 19:30:00,30,19,2023-08-30,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101443,101444,2023-08-30 19:45:00,45,19,2023-08-30,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101444,101445,2023-08-30 20:00:00,0,20,2023-08-30,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101445,101446,2023-08-30 20:15:00,15,20,2023-08-30,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101446,101447,2023-08-30 20:30:00,30,20,2023-08-30,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101447,101448,2023-08-30 20:45:00,45,20,2023-08-30,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101448,101449,2023-08-30 21:00:00,0,21,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101449,101450,2023-08-30 21:15:00,15,21,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101450,101451,2023-08-30 21:30:00,30,21,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101451,101452,2023-08-30 21:45:00,45,21,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101452,101453,2023-08-30 22:00:00,0,22,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101453,101454,2023-08-30 22:15:00,15,22,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101454,101455,2023-08-30 22:30:00,30,22,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101455,101456,2023-08-30 22:45:00,45,22,2023-08-30,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101456,101457,2023-08-30 23:00:00,0,23,2023-08-30,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101457,101458,2023-08-30 23:15:00,15,23,2023-08-30,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101458,101459,2023-08-30 23:30:00,30,23,2023-08-30,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101459,101460,2023-08-30 23:45:00,45,23,2023-08-30,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101460,101461,2023-08-31 00:00:00,0,0,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101461,101462,2023-08-31 00:15:00,15,0,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101462,101463,2023-08-31 00:30:00,30,0,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101463,101464,2023-08-31 00:45:00,45,0,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101464,101465,2023-08-31 01:00:00,0,1,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101465,101466,2023-08-31 01:15:00,15,1,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101466,101467,2023-08-31 01:30:00,30,1,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101467,101468,2023-08-31 01:45:00,45,1,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101468,101469,2023-08-31 02:00:00,0,2,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101469,101470,2023-08-31 02:15:00,15,2,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101470,101471,2023-08-31 02:30:00,30,2,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101471,101472,2023-08-31 02:45:00,45,2,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101472,101473,2023-08-31 03:00:00,0,3,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101473,101474,2023-08-31 03:15:00,15,3,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101474,101475,2023-08-31 03:30:00,30,3,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101475,101476,2023-08-31 03:45:00,45,3,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101476,101477,2023-08-31 04:00:00,0,4,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101477,101478,2023-08-31 04:15:00,15,4,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101478,101479,2023-08-31 04:30:00,30,4,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101479,101480,2023-08-31 04:45:00,45,4,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101480,101481,2023-08-31 05:00:00,0,5,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101481,101482,2023-08-31 05:15:00,15,5,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101482,101483,2023-08-31 05:30:00,30,5,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101483,101484,2023-08-31 05:45:00,45,5,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101484,101485,2023-08-31 06:00:00,0,6,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101485,101486,2023-08-31 06:15:00,15,6,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101486,101487,2023-08-31 06:30:00,30,6,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101487,101488,2023-08-31 06:45:00,45,6,2023-08-31,35,35,8,August,3,2023,Off-peak: 12AM to 7AM
101488,101489,2023-08-31 07:00:00,0,7,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101489,101490,2023-08-31 07:15:00,15,7,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101490,101491,2023-08-31 07:30:00,30,7,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101491,101492,2023-08-31 07:45:00,45,7,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101492,101493,2023-08-31 08:00:00,0,8,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101493,101494,2023-08-31 08:15:00,15,8,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101494,101495,2023-08-31 08:30:00,30,8,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101495,101496,2023-08-31 08:45:00,45,8,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101496,101497,2023-08-31 09:00:00,0,9,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101497,101498,2023-08-31 09:15:00,15,9,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101498,101499,2023-08-31 09:30:00,30,9,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101499,101500,2023-08-31 09:45:00,45,9,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101500,101501,2023-08-31 10:00:00,0,10,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101501,101502,2023-08-31 10:15:00,15,10,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101502,101503,2023-08-31 10:30:00,30,10,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101503,101504,2023-08-31 10:45:00,45,10,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101504,101505,2023-08-31 11:00:00,0,11,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101505,101506,2023-08-31 11:15:00,15,11,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101506,101507,2023-08-31 11:30:00,30,11,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101507,101508,2023-08-31 11:45:00,45,11,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101508,101509,2023-08-31 12:00:00,0,12,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101509,101510,2023-08-31 12:15:00,15,12,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101510,101511,2023-08-31 12:30:00,30,12,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101511,101512,2023-08-31 12:45:00,45,12,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101512,101513,2023-08-31 13:00:00,0,13,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101513,101514,2023-08-31 13:15:00,15,13,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101514,101515,2023-08-31 13:30:00,30,13,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101515,101516,2023-08-31 13:45:00,45,13,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101516,101517,2023-08-31 14:00:00,0,14,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101517,101518,2023-08-31 14:15:00,15,14,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101518,101519,2023-08-31 14:30:00,30,14,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101519,101520,2023-08-31 14:45:00,45,14,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101520,101521,2023-08-31 15:00:00,0,15,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101521,101522,2023-08-31 15:15:00,15,15,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101522,101523,2023-08-31 15:30:00,30,15,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101523,101524,2023-08-31 15:45:00,45,15,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101524,101525,2023-08-31 16:00:00,0,16,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101525,101526,2023-08-31 16:15:00,15,16,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101526,101527,2023-08-31 16:30:00,30,16,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101527,101528,2023-08-31 16:45:00,45,16,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101528,101529,2023-08-31 17:00:00,0,17,2023-08-31,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101529,101530,2023-08-31 17:15:00,15,17,2023-08-31,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101530,101531,2023-08-31 17:30:00,30,17,2023-08-31,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101531,101532,2023-08-31 17:45:00,45,17,2023-08-31,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101532,101533,2023-08-31 18:00:00,0,18,2023-08-31,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101533,101534,2023-08-31 18:15:00,15,18,2023-08-31,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101534,101535,2023-08-31 18:30:00,30,18,2023-08-31,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101535,101536,2023-08-31 18:45:00,45,18,2023-08-31,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101536,101537,2023-08-31 19:00:00,0,19,2023-08-31,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101537,101538,2023-08-31 19:15:00,15,19,2023-08-31,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101538,101539,2023-08-31 19:30:00,30,19,2023-08-31,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101539,101540,2023-08-31 19:45:00,45,19,2023-08-31,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101540,101541,2023-08-31 20:00:00,0,20,2023-08-31,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101541,101542,2023-08-31 20:15:00,15,20,2023-08-31,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101542,101543,2023-08-31 20:30:00,30,20,2023-08-31,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101543,101544,2023-08-31 20:45:00,45,20,2023-08-31,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101544,101545,2023-08-31 21:00:00,0,21,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101545,101546,2023-08-31 21:15:00,15,21,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101546,101547,2023-08-31 21:30:00,30,21,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101547,101548,2023-08-31 21:45:00,45,21,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101548,101549,2023-08-31 22:00:00,0,22,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101549,101550,2023-08-31 22:15:00,15,22,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101550,101551,2023-08-31 22:30:00,30,22,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101551,101552,2023-08-31 22:45:00,45,22,2023-08-31,35,35,8,August,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101552,101553,2023-08-31 23:00:00,0,23,2023-08-31,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101553,101554,2023-08-31 23:15:00,15,23,2023-08-31,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101554,101555,2023-08-31 23:30:00,30,23,2023-08-31,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101555,101556,2023-08-31 23:45:00,45,23,2023-08-31,35,35,8,August,3,2023,On-peak: 5PM to 9PM
101556,101557,2023-09-01 00:00:00,0,0,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101557,101558,2023-09-01 00:15:00,15,0,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101558,101559,2023-09-01 00:30:00,30,0,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101559,101560,2023-09-01 00:45:00,45,0,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101560,101561,2023-09-01 01:00:00,0,1,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101561,101562,2023-09-01 01:15:00,15,1,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101562,101563,2023-09-01 01:30:00,30,1,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101563,101564,2023-09-01 01:45:00,45,1,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101564,101565,2023-09-01 02:00:00,0,2,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101565,101566,2023-09-01 02:15:00,15,2,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101566,101567,2023-09-01 02:30:00,30,2,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101567,101568,2023-09-01 02:45:00,45,2,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101568,101569,2023-09-01 03:00:00,0,3,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101569,101570,2023-09-01 03:15:00,15,3,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101570,101571,2023-09-01 03:30:00,30,3,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101571,101572,2023-09-01 03:45:00,45,3,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101572,101573,2023-09-01 04:00:00,0,4,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101573,101574,2023-09-01 04:15:00,15,4,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101574,101575,2023-09-01 04:30:00,30,4,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101575,101576,2023-09-01 04:45:00,45,4,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101576,101577,2023-09-01 05:00:00,0,5,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101577,101578,2023-09-01 05:15:00,15,5,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101578,101579,2023-09-01 05:30:00,30,5,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101579,101580,2023-09-01 05:45:00,45,5,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101580,101581,2023-09-01 06:00:00,0,6,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101581,101582,2023-09-01 06:15:00,15,6,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101582,101583,2023-09-01 06:30:00,30,6,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101583,101584,2023-09-01 06:45:00,45,6,2023-09-01,35,35,9,September,3,2023,Off-peak: 12AM to 7AM
101584,101585,2023-09-01 07:00:00,0,7,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101585,101586,2023-09-01 07:15:00,15,7,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101586,101587,2023-09-01 07:30:00,30,7,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101587,101588,2023-09-01 07:45:00,45,7,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101588,101589,2023-09-01 08:00:00,0,8,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101589,101590,2023-09-01 08:15:00,15,8,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101590,101591,2023-09-01 08:30:00,30,8,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101591,101592,2023-09-01 08:45:00,45,8,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101592,101593,2023-09-01 09:00:00,0,9,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101593,101594,2023-09-01 09:15:00,15,9,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101594,101595,2023-09-01 09:30:00,30,9,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101595,101596,2023-09-01 09:45:00,45,9,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101596,101597,2023-09-01 10:00:00,0,10,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101597,101598,2023-09-01 10:15:00,15,10,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101598,101599,2023-09-01 10:30:00,30,10,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101599,101600,2023-09-01 10:45:00,45,10,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101600,101601,2023-09-01 11:00:00,0,11,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101601,101602,2023-09-01 11:15:00,15,11,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101602,101603,2023-09-01 11:30:00,30,11,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101603,101604,2023-09-01 11:45:00,45,11,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101604,101605,2023-09-01 12:00:00,0,12,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101605,101606,2023-09-01 12:15:00,15,12,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101606,101607,2023-09-01 12:30:00,30,12,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101607,101608,2023-09-01 12:45:00,45,12,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101608,101609,2023-09-01 13:00:00,0,13,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101609,101610,2023-09-01 13:15:00,15,13,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101610,101611,2023-09-01 13:30:00,30,13,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101611,101612,2023-09-01 13:45:00,45,13,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101612,101613,2023-09-01 14:00:00,0,14,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101613,101614,2023-09-01 14:15:00,15,14,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101614,101615,2023-09-01 14:30:00,30,14,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101615,101616,2023-09-01 14:45:00,45,14,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101616,101617,2023-09-01 15:00:00,0,15,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101617,101618,2023-09-01 15:15:00,15,15,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101618,101619,2023-09-01 15:30:00,30,15,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101619,101620,2023-09-01 15:45:00,45,15,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
101620,101621,2023-09-01 16:00:00,0,16,2023-09-01,35,35,9,September,3,2023,"Mid-peak: 7AM to 5PM, 9PM to 11PM"
